sample_id,video,status,bytes,sha256,archive_member,message
video-04222,LrvX4VqDaGU_37_0_05_30_600_to_0_05_53_033.mp4,extracted,7321861,13b39fa23ac9bbf9e56e21ff8a10ed1879a0935082ef327e80527fc83ee497a4,data/videos/LrvX4VqDaGU_37_0_05_30_600_to_0_05_53_033.mp4,
video-04223,LsHiJH-D4Kc_45_0_05_20_153_to_0_05_31_131.mp4,extracted,3514766,78d6e069ba997731dd5eb8f6cc390214e7efc8736bff97fc96e384c0e866ea3e,data/videos/LsHiJH-D4Kc_45_0_05_20_153_to_0_05_31_131.mp4,
video-04224,LsPA5t9wwuI_32_0_04_56_162_to_0_05_42_475.mp4,extracted,11942834,5860aed24194e709fb034d3723ff00af6b2ebad168f1002ee68eb1bcec9ccbb2,data/videos/LsPA5t9wwuI_32_0_04_56_162_to_0_05_42_475.mp4,
video-04225,LsR5R4iOfPU_2_0_02_33_152_to_0_02_49_002.mp4,extracted,6799112,d67816548e95310715594e4d371e3e44a5bf2baead95487779c909f3578b0881,data/videos/LsR5R4iOfPU_2_0_02_33_152_to_0_02_49_002.mp4,
video-04226,LsV1b5FQyLE_40_0_07_26_712_to_0_07_57_376.mp4,extracted,18216289,17b1bb5c8a17ef2f2dfb07e82921d17bdd67f791f2cd4027874fee9c0cde395d,data/videos/LsV1b5FQyLE_40_0_07_26_712_to_0_07_57_376.mp4,
video-04227,LszQFTU-iYM_16_0_02_27_300_to_0_02_41_599.mp4,extracted,4550378,3211af36af7df64158cd5fccae3e9fe3bb8b2c8e24171a6ac987043c05ce7d91,data/videos/LszQFTU-iYM_16_0_02_27_300_to_0_02_41_599.mp4,
video-04228,Lt2mVbsy8G4_7_0_00_47_213_to_0_01_00_994.mp4,extracted,3442416,828ac6e3199e441e816721be945da1988ff1ab4f99c9b8a7eb943e8d81195610,data/videos/Lt2mVbsy8G4_7_0_00_47_213_to_0_01_00_994.mp4,
video-04229,LtDFjkh8TKI_7_0_00_59_100_to_0_01_09_444.mp4,extracted,3285677,3b67269ae754c9d241afd06171bf02edecfa478b834ed039a7d5cc5971d59bf8,data/videos/LtDFjkh8TKI_7_0_00_59_100_to_0_01_09_444.mp4,
video-04230,LtJJFzQWzBg_2_0_00_21_654_to_0_00_38_271.mp4,extracted,4824859,2611cc07868e190009e7abbcf9eb4cebed6eeaa6ca7a7c061c76b008f92809d7,data/videos/LtJJFzQWzBg_2_0_00_21_654_to_0_00_38_271.mp4,
video-04231,LtOLNR8fndc_4_0_00_51_719_to_0_01_02_759.mp4,extracted,3838669,a912d615549a4506f0ca6a5a5a9ec26ab1c7da59f26f41086d1656187e292dc0,data/videos/LtOLNR8fndc_4_0_00_51_719_to_0_01_02_759.mp4,
video-04232,LtikXqTi3sE_32_0_05_00_500_to_0_05_13_646.mp4,extracted,4740309,1eca39eb9701572252d91ceab9a6695cc67a316be4f813aa799b6b751be603f6,data/videos/LtikXqTi3sE_32_0_05_00_500_to_0_05_13_646.mp4,
video-04233,LtmAlIUbycQ_4_0_00_33_079_to_0_01_09_159.mp4,extracted,11195259,40b572ce632e04f1cb1b47bffda128b22086529b2e796473e073b14b29a51b8d,data/videos/LtmAlIUbycQ_4_0_00_33_079_to_0_01_09_159.mp4,
video-04234,Lu7IyhXJMr4_12_0_01_40_933_to_0_01_51_233.mp4,extracted,3512069,2a1180d2cff02f1e40cbbd5ce670a968735fbeeefe6d94cd0195311ddb6a4454,data/videos/Lu7IyhXJMr4_12_0_01_40_933_to_0_01_51_233.mp4,
video-04235,LuN4XYqInts_9_0_02_20_800_to_0_02_33_099.mp4,extracted,4525156,845459e791d8c9b6f87eb376a553f02ddee8bf34bb4ef8642ba172cfd6d09ac3,data/videos/LuN4XYqInts_9_0_02_20_800_to_0_02_33_099.mp4,
video-04236,LuiYjmX2HSc_4_0_00_37_066_to_0_01_07_166.mp4,extracted,12644988,1087ab6f7c527aad7d014b944dde055639ea06bac2e5cfcbd88886a330da193e,data/videos/LuiYjmX2HSc_4_0_00_37_066_to_0_01_07_166.mp4,
video-04237,Lw99DkkLmDU_19_0_03_19_399_to_0_03_29_642.mp4,extracted,3413669,3b8a538f30bc838fb3303d815a45f86f7e7094904f89152089aea63b9a59f82e,data/videos/Lw99DkkLmDU_19_0_03_19_399_to_0_03_29_642.mp4,
video-04238,LwF1Mj-fG-Y_7_0_01_15_640_to_0_01_26_879.mp4,extracted,4557585,08300a38c3032319c5ec8172f1bc0d3be6b69b981dfc9556b93f45120aa94f39,data/videos/LwF1Mj-fG-Y_7_0_01_15_640_to_0_01_26_879.mp4,
video-04239,LwgIdMeGZ9o_35_0_06_40_266_to_0_06_50_676.mp4,extracted,4960797,0f45a05189b082607503bd5b68a0504b723e9e8f64b9849213d27933ff5e6d3b,data/videos/LwgIdMeGZ9o_35_0_06_40_266_to_0_06_50_676.mp4,
video-04240,LxOBXVkzhh0_25_0_04_53_193_to_0_05_09_209.mp4,extracted,7230364,6a5d05e090cd144be2be83e1040d5d048bd0c88cfd17be992cb73bbb6278e164,data/videos/LxOBXVkzhh0_25_0_04_53_193_to_0_05_09_209.mp4,
video-04241,LxOBXVkzhh0_65_0_11_02_629_to_0_11_14_574.mp4,extracted,5839482,244f9ca11947c200a2b561b6a056c273f6d83e0dafc210fb9e5810adbf4cc62e,data/videos/LxOBXVkzhh0_65_0_11_02_629_to_0_11_14_574.mp4,
video-04242,LxOUSY7d-Yc_24_0_07_05_558_to_0_07_15_868.mp4,extracted,5207181,8654c46fe9d27ff6652a522b83af57ba66a789ec25c88338b27e5bdbcc3f826c,data/videos/LxOUSY7d-Yc_24_0_07_05_558_to_0_07_15_868.mp4,
video-04243,LxOUSY7d-Yc_3_0_01_02_862_to_0_01_26_853.mp4,extracted,7292302,2678745306cf6fc8b778826d75d68b2d2fb8beee4acd628cafa98c8cf59db5fb,data/videos/LxOUSY7d-Yc_3_0_01_02_862_to_0_01_26_853.mp4,
video-04244,LxQ5bnbaYi4_44_0_06_02_796_to_0_06_18_545.mp4,extracted,4016321,00e6bd0ad95a782d0f9aac9a780a7948716f8f3c71114a2fa9fcab7995291eb4,data/videos/LxQ5bnbaYi4_44_0_06_02_796_to_0_06_18_545.mp4,
video-04245,LxU31xFD7fk_17_0_02_04_891_to_0_02_23_176.mp4,extracted,5563539,9fe7c1e0d057b26aae4233d2af9ea46f3df3e4be9bc32c22f99a76a573d40095,data/videos/LxU31xFD7fk_17_0_02_04_891_to_0_02_23_176.mp4,
video-04246,Lxvqxp0I0Qc_11_0_01_54_781_to_0_02_08_586.mp4,extracted,3811705,8c7ddd9427d7d3d900064c6f94d382c1c06e79fc7d732ed2b8fc65c90c03bed2,data/videos/Lxvqxp0I0Qc_11_0_01_54_781_to_0_02_08_586.mp4,
video-04247,Lxye0d-ii-Y_10_0_01_28_688_to_0_01_39_265.mp4,extracted,4522319,7cd184606e17148b2a91f321ec9ebe5ca342925db62f604f57982f6b7a7ad2e0,data/videos/Lxye0d-ii-Y_10_0_01_28_688_to_0_01_39_265.mp4,
video-04248,LyILhfhA0CA_10_0_02_36_756_to_0_03_02_615.mp4,extracted,9968481,e8f187092336d850fd4d9f6a054e80988243f0de7459212bf2c3c52ab46dbda0,data/videos/LyILhfhA0CA_10_0_02_36_756_to_0_03_02_615.mp4,
video-04249,Lyov-bOLO5M_26_0_04_35_775_to_0_04_54_560.mp4,extracted,3215960,bac2ed9d8dab6f02c1e809170eea2388af6b25eeedc67e2f511ed7dbfb8d2c29,data/videos/Lyov-bOLO5M_26_0_04_35_775_to_0_04_54_560.mp4,
video-04250,LyzYErqbH8I_23_0_07_11_679_to_0_08_34_272.mp4,extracted,31898871,9979b98f17bfc728a8dc4105903a229b93c8366a069b00f9fdf035f4c4fa0a08,data/videos/LyzYErqbH8I_23_0_07_11_679_to_0_08_34_272.mp4,
video-04251,M-pQh7kYdgA_20_0_05_39_806_to_0_05_56_589.mp4,extracted,8477529,6acd1cc8805c62e35cbde29baa299b6b4ef753ff868f7029459b5777316f3a4c,data/videos/M-pQh7kYdgA_20_0_05_39_806_to_0_05_56_589.mp4,
video-04252,M-pQh7kYdgA_27_0_07_23_977_to_0_08_02_882.mp4,extracted,21406980,19efe08cfb8be562384a534e8d8fdcbb427b94788ad107df174a6057c3eb2ad2,data/videos/M-pQh7kYdgA_27_0_07_23_977_to_0_08_02_882.mp4,
video-04253,M-v2JFURips_17_0_04_42_319_to_0_05_12_040.mp4,extracted,4072223,a68b66aa2be7188ea3fc24002224440c54ade4844a298d98ef9ed30ad3061426,data/videos/M-v2JFURips_17_0_04_42_319_to_0_05_12_040.mp4,
video-04254,M-v2JFURips_22_0_05_50_600_to_0_06_10_319.mp4,extracted,2973566,45dc24eba37778e5c6ff52e1d93e200a6ff4b44fcb30d28160bfe6c30f94e358,data/videos/M-v2JFURips_22_0_05_50_600_to_0_06_10_319.mp4,
video-04255,M-v2JFURips_26_0_06_39_240_to_0_07_04_959.mp4,extracted,6242595,ea3c8b9423c155d296d4fd199b1e59d697b4389c8481ee855f3e02970bc5140f,data/videos/M-v2JFURips_26_0_06_39_240_to_0_07_04_959.mp4,
video-04256,M-v2JFURips_37_0_08_37_000_to_0_08_54_159.mp4,extracted,3460929,3b31b21dd6671e4f7c57a4ff81b9610528e779346d883047471cb2bc942ec89a,data/videos/M-v2JFURips_37_0_08_37_000_to_0_08_54_159.mp4,
video-04257,M0FjcNytsgw_1_0_00_09_199_to_0_00_19_566.mp4,extracted,4502287,e3c9602f703d6ade232a4f490e299c42bb5e00356d06f91159e1b67da21abc3e,data/videos/M0FjcNytsgw_1_0_00_09_199_to_0_00_19_566.mp4,
video-04258,M0Mixho-sk4_21_0_05_16_369_to_0_05_37_427.mp4,extracted,5245956,08d95e9d095ada356fa8d643c27b01adf683fe4932c998a551f53acf6bfcd2f4,data/videos/M0Mixho-sk4_21_0_05_16_369_to_0_05_37_427.mp4,
video-04259,M0Mixho-sk4_54_0_13_12_893_to_0_13_26_575.mp4,extracted,5676228,d65ce2fb5f712fbcfc93bf8d789f8cb9ed52ba73268387fd2f56e6de41bee0c1,data/videos/M0Mixho-sk4_54_0_13_12_893_to_0_13_26_575.mp4,
video-04260,M0Mixho-sk4_57_0_14_57_548_to_0_15_16_370.mp4,extracted,9178622,759728c7636e159c2603182775e862876cfd2079726281db93fa9c1aa1c0d1d7,data/videos/M0Mixho-sk4_57_0_14_57_548_to_0_15_16_370.mp4,
video-04261,M0a_eMmtFDA_101_0_15_49_348_to_0_16_03_062.mp4,extracted,6249147,91e5d18fb18adce5922dbd8192ad0ed66890fcd37a5623fa81374df68305eb6c,data/videos/M0a_eMmtFDA_101_0_15_49_348_to_0_16_03_062.mp4,
video-04262,M0pmzduxWh8_69_0_08_39_700_to_0_08_52_466.mp4,extracted,4358888,d677b3631b452eb383b0a2227d0adee7449980c3a24563d5eb01cb195721c7a4,data/videos/M0pmzduxWh8_69_0_08_39_700_to_0_08_52_466.mp4,
video-04263,M0sGvt1X1kU_10_0_01_27_654_to_0_01_40_967.mp4,extracted,3949901,572691d580e8caf550c402c28d42a9deb6a3219f2b4437f2c2e4a7265df110cc,data/videos/M0sGvt1X1kU_10_0_01_27_654_to_0_01_40_967.mp4,
video-04264,M171LK4qtaw_27_0_04_41_406_to_0_04_52_500.mp4,extracted,4900324,fae320a939367e9e5f5b1a8bc55ee371ebc476cee1aac149514f1c11c1faf71f,data/videos/M171LK4qtaw_27_0_04_41_406_to_0_04_52_500.mp4,
video-04265,M171LK4qtaw_46_0_07_32_869_to_0_07_46_340.mp4,extracted,5747325,9014c6218e832b47c60d0dcba3896e402c9b944addf817b594ac08ee6d934a8b,data/videos/M171LK4qtaw_46_0_07_32_869_to_0_07_46_340.mp4,
video-04266,M171LK4qtaw_51_0_08_34_055_to_0_08_44_357.mp4,extracted,4919374,cef2e64c4915d1be837bddb4e77b116bdd7a5463caaf1b13b13ca5fe48631c5b,data/videos/M171LK4qtaw_51_0_08_34_055_to_0_08_44_357.mp4,
video-04267,M171LK4qtaw_57_0_09_41_706_to_0_09_53_884.mp4,extracted,4974530,b4122fbc20f3715311c2debeec55dd3cbad44ed13fb11f78afd51faaadb3f1ad,data/videos/M171LK4qtaw_57_0_09_41_706_to_0_09_53_884.mp4,
video-04268,M18HxXve3CM_39_0_03_49_562_to_0_03_59_706.mp4,extracted,3646248,3e52de2fbec30c969f8cf57d7d02ecd11d380de8edd9aad9a1b2e31ce3b289b6,data/videos/M18HxXve3CM_39_0_03_49_562_to_0_03_59_706.mp4,
video-04269,M1V_ZqE8wdY_36_0_14_54_600_to_0_15_06_366.mp4,extracted,5611574,20ce9bdfd354602e4a5f81c047e06cdecb68be0aae39e7b62709d4aee2b3ad4b,data/videos/M1V_ZqE8wdY_36_0_14_54_600_to_0_15_06_366.mp4,
video-04270,M1nMq9_Lwt0_20_0_07_12_639_to_0_07_24_079.mp4,extracted,3936220,c4e08a8b6210062898a3c8d443e59cbdd5d300b9fe8e70e0df62dc09ff1a04c3,data/videos/M1nMq9_Lwt0_20_0_07_12_639_to_0_07_24_079.mp4,
video-04271,M2FnIFbzUeY_3_0_00_27_293_to_0_00_38_138.mp4,extracted,4503043,99dfc47f22e01009c0154496d30188a8889081565216c50ff4a2b606048e9f15,data/videos/M2FnIFbzUeY_3_0_00_27_293_to_0_00_38_138.mp4,
video-04272,M2PrlXKZuRc_1_0_00_14_314_to_0_00_24_591.mp4,extracted,4797280,aa5cbaa1b47b221595e5779bc54cd2e7fe87e243e878e7f3641f4bc448a9e95f,data/videos/M2PrlXKZuRc_1_0_00_14_314_to_0_00_24_591.mp4,
video-04273,M30H9ma62Qk_2_0_00_12_511_to_0_00_32_629.mp4,extracted,6465760,531bbe177ba8ec5be9b2086ef7da12690c15b53840ac38f46606a104eabd792f,data/videos/M30H9ma62Qk_2_0_00_12_511_to_0_00_32_629.mp4,
video-04274,M42G9Uo82NY_54_0_08_03_480_to_0_08_19_920.mp4,extracted,5335486,a4f438871c22a08b0b17994f2c0c5a947646dd701a2080fbc73eb7e9b77bca2a,data/videos/M42G9Uo82NY_54_0_08_03_480_to_0_08_19_920.mp4,
video-04275,M465bwWtzAk_38_0_05_59_225_to_0_06_17_276.mp4,extracted,6119491,30e2ec0398e06905f2261d9a48a6349cbc93d6e2a6c3f34b7ccae23bd23436da,data/videos/M465bwWtzAk_38_0_05_59_225_to_0_06_17_276.mp4,
video-04276,M4gZAGromnw_14_0_01_38_515_to_0_01_50_068.mp4,extracted,3200713,30a9da5408875899e19c202b1732339140d943d83a21974d3bdbd695b435335b,data/videos/M4gZAGromnw_14_0_01_38_515_to_0_01_50_068.mp4,
video-04277,M4zpJAsoLk0_6_0_00_37_771_to_0_00_48_481.mp4,extracted,3553495,b3b1b5a2086f2b556ba4c369cb404559a703d867fc87637d998aa7961bcde7f3,data/videos/M4zpJAsoLk0_6_0_00_37_771_to_0_00_48_481.mp4,
video-04278,M521wdx73mM_7_0_01_45_301_to_0_01_58_333.mp4,extracted,3122310,394ebf5b679d6dbc5982007da36235ae514d215668c55d400346d95c77a300e7,data/videos/M521wdx73mM_7_0_01_45_301_to_0_01_58_333.mp4,
video-04279,M54JvrsGaP8_14_0_04_48_879_to_0_05_02_800.mp4,extracted,4223579,5e7b4f9bde63724fe34a794abaafe180f815611c66eb64a7c1a0729f042c571c,data/videos/M54JvrsGaP8_14_0_04_48_879_to_0_05_02_800.mp4,
video-04280,M5t0N0ovfw8_46_0_07_52_199_to_0_08_02_899.mp4,extracted,4251033,e9e9378cb68829ca0dcb083c0725647b7fba2444e46e4503c93306ca370dce0d,data/videos/M5t0N0ovfw8_46_0_07_52_199_to_0_08_02_899.mp4,
video-04281,M6ClYG2id9U_31_0_05_05_638_to_0_05_31_230.mp4,extracted,10432502,e7dfab7c14f7782df9867dfb406a5adf8704810f52a1173e8b24caef44216093,data/videos/M6ClYG2id9U_31_0_05_05_638_to_0_05_31_230.mp4,
video-04282,M6KPRUDQKO4_10_0_01_44_840_to_0_01_57_159.mp4,extracted,6992027,d8bc0a3f0cd9ee9e130d02410ffd24cfc30384637c0f6891b45c413caa87a929,data/videos/M6KPRUDQKO4_10_0_01_44_840_to_0_01_57_159.mp4,
video-04283,M6KPRUDQKO4_30_0_05_35_839_to_0_05_46_680.mp4,extracted,5090519,8a2f8f4e516e947261c28b5de5e6e5a2b6f4f3d769ee4a542d2a939190567ba5,data/videos/M6KPRUDQKO4_30_0_05_35_839_to_0_05_46_680.mp4,
video-04284,M6SQCH8W52g_8_0_01_24_733_to_0_01_49_200.mp4,extracted,9837073,2ea716f83d67e5be07847ccf4f078c043e7684083df7932f81a02b7cfc1e8570,data/videos/M6SQCH8W52g_8_0_01_24_733_to_0_01_49_200.mp4,
video-04285,M6_FDzr2YO4_34_0_07_09_028_to_0_07_20_339.mp4,extracted,3049861,f8e9e5b989e421ff7058beb531b0233e9412982bcde8657796a44c3ae7195a01,data/videos/M6_FDzr2YO4_34_0_07_09_028_to_0_07_20_339.mp4,
video-04286,M7ACyE8fe7I_12_0_02_02_956_to_0_03_22_035.mp4,extracted,36853126,7727b1f59fcb45f8b7a8f48cdc78134948747abe9f823dbfc3318466e038b86f,data/videos/M7ACyE8fe7I_12_0_02_02_956_to_0_03_22_035.mp4,
video-04287,M7GfRzIHtMA_31_0_04_31_838_to_0_04_44_718.mp4,extracted,3318288,b4242f9fcd188aabad9a567980966915a7a879b2aee1408dfb83c224acff217c,data/videos/M7GfRzIHtMA_31_0_04_31_838_to_0_04_44_718.mp4,
video-04288,M8iTxd6jFsA_27_0_04_17_424_to_0_04_32_772.mp4,extracted,8400292,77de17f8ec130b9a434a8e57c03196966e9fd4b648c2a47620ff9d806b971d82,data/videos/M8iTxd6jFsA_27_0_04_17_424_to_0_04_32_772.mp4,
video-04289,M8wBVIwB2X4_44_0_07_21_232_to_0_08_09_780.mp4,extracted,5639188,ba4a9f1624413bbd99d79a8673bb3b85334976d4a935c9b1fe5dea28cffc4bae,data/videos/M8wBVIwB2X4_44_0_07_21_232_to_0_08_09_780.mp4,
video-04290,M9Bqd8CUdQE_39_0_04_26_432_to_0_04_38_736.mp4,extracted,2830360,7ddbb2e5c1566817b6d910501632fa0b6c4fe6920021ac8e0a08145d0fcbff8b,data/videos/M9Bqd8CUdQE_39_0_04_26_432_to_0_04_38_736.mp4,
video-04291,MAF88nUtqgo_16_0_02_05_291_to_0_02_16_436.mp4,extracted,3312303,a70be1fa2f84bfb49a319526a458e34a6dd7e138abe794fd87d982e8cff3b635,data/videos/MAF88nUtqgo_16_0_02_05_291_to_0_02_16_436.mp4,
video-04292,MAUgfAepugc_24_0_04_22_462_to_0_04_34_407.mp4,extracted,4781502,7a774b6c251df4bd45bfee22f1f75f1530768c084b28c9bfd9f0cc3c1e619971,data/videos/MAUgfAepugc_24_0_04_22_462_to_0_04_34_407.mp4,
video-04293,MAXga_qdcmk_33_0_04_29_102_to_0_04_47_720.mp4,extracted,4111281,9fd42432905c082023512b2bf33845b95e401780782ea75b59258df8e3676b99,data/videos/MAXga_qdcmk_33_0_04_29_102_to_0_04_47_720.mp4,
video-04294,MAv-jYVtplE_18_0_03_10_039_to_0_03_24_719.mp4,extracted,4926447,1b39c9cd7f5902a3ea91b9327fba759b1a2e392d1a1647bc68b2a5bba8be2cf6,data/videos/MAv-jYVtplE_18_0_03_10_039_to_0_03_24_719.mp4,
video-04295,MBXSeHlf_rU_56_0_16_13_100_to_0_16_53_166.mp4,extracted,20030908,59a314a591dad13b491747ac018c8ca8b9ff65a3d5e0611bec27bcf785ef9639,data/videos/MBXSeHlf_rU_56_0_16_13_100_to_0_16_53_166.mp4,
video-04296,MBisvp-xKYU_47_0_09_28_901_to_0_09_50_189.mp4,extracted,2727455,7e478c5c360be87541d79cd5c4a03a3aa98f9ace10d89fcdd102faccb054a768,data/videos/MBisvp-xKYU_47_0_09_28_901_to_0_09_50_189.mp4,
video-04297,MC8c6WHMcH0_38_0_04_15_535_to_0_04_28_270.mp4,extracted,5767058,94f59b5cd4f63b8557c62514378381e7d50c538e2e90f1911a706b47a135bbfb,data/videos/MC8c6WHMcH0_38_0_04_15_535_to_0_04_28_270.mp4,
video-04298,MDX-t-UV-UE_130_0_22_12_920_to_0_22_27_960.mp4,extracted,5636671,78976882a0c7b827ddef8396dc066997f81b489edac4effb213b688886207cc3,data/videos/MDX-t-UV-UE_130_0_22_12_920_to_0_22_27_960.mp4,
video-04299,MDhe-D8dI3o_17_0_02_23_800_to_0_02_37_840.mp4,extracted,10623465,1040908286bfe01c8390467a1ad0c56a63913a35b1388c04a160541cdc7a501c,data/videos/MDhe-D8dI3o_17_0_02_23_800_to_0_02_37_840.mp4,
video-04300,MEWGUL9v1kA_105_0_29_35_540_to_0_29_47_919.mp4,extracted,3196519,2a335ac549ab62689bf230ecc77a1dda8deaf27d8f9346dfb72d5671b056d701,data/videos/MEWGUL9v1kA_105_0_29_35_540_to_0_29_47_919.mp4,
video-04301,MExEAO13F9Q_19_0_03_02_982_to_0_03_23_269.mp4,extracted,5573156,ac147c8822d2d0e1799752af5bc28b425aaeae336799e761b34cd9c84b763ee6,data/videos/MExEAO13F9Q_19_0_03_02_982_to_0_03_23_269.mp4,
video-04302,MG4Mik8i0Ks_45_0_08_14_694_to_0_08_24_770.mp4,extracted,3533938,b4b099f536dd1434f817fa4849f135f52185379cd9089cdf249938201ee79866,data/videos/MG4Mik8i0Ks_45_0_08_14_694_to_0_08_24_770.mp4,
video-04303,MHV_umsn86E_22_0_02_50_933_to_0_03_03_199.mp4,extracted,1784826,e76f9254457ac17dc322840b5503f74ee05f4ec9353ec8a621f8339013a8f89d,data/videos/MHV_umsn86E_22_0_02_50_933_to_0_03_03_199.mp4,
video-04304,MHaKnZ_CxWU_42_0_06_03_541_to_0_06_15_291.mp4,extracted,2182450,804e3e4d935b3dda5770e5f0293ea420522aacca68e6031183842121736cc676,data/videos/MHaKnZ_CxWU_42_0_06_03_541_to_0_06_15_291.mp4,
video-04305,MHp9saV4ig8_30_0_08_39_552_to_0_09_00_773.mp4,extracted,4009706,4fdc773c47cd2c96093bcccc093250f7a1da2db9673f6a26f2f34faf93d9d881,data/videos/MHp9saV4ig8_30_0_08_39_552_to_0_09_00_773.mp4,
video-04306,MHs_K06cIPg_20_0_02_43_955_to_0_02_55_091.mp4,extracted,2648374,14cde6bc11eb77ae099567fe77c804af6f0d634d8ae42f4c9200d344aae6ebdc,data/videos/MHs_K06cIPg_20_0_02_43_955_to_0_02_55_091.mp4,
video-04307,MIGOAok68f8_18_0_02_10_697_to_0_02_23_843.mp4,extracted,4465127,cad98f1a051d1277d2a7d1d39a636a043daab7c983d375c596b0c5821390aee6,data/videos/MIGOAok68f8_18_0_02_10_697_to_0_02_23_843.mp4,
video-04308,MKbj1pSZd9Q_43_0_05_05_872_to_0_05_23_089.mp4,extracted,13247757,cc3ec663ba1d82d95e3d4f85786779698c0f9bd3445dc51c5c0155cbd8d44a3a,data/videos/MKbj1pSZd9Q_43_0_05_05_872_to_0_05_23_089.mp4,
video-04309,MKftXOk2DhI_31_0_05_49_092_to_0_05_59_672.mp4,extracted,5801239,ce6555b2cff27be76d42696e8e59979ef6ba275fa8e33c27706e2f8d16ee4376,data/videos/MKftXOk2DhI_31_0_05_49_092_to_0_05_59_672.mp4,
video-04310,MKhjYzoVogU_12_0_01_16_242_to_0_01_48_675.mp4,extracted,12523090,1657b028ea1d42a75689bbdb268b8c6cc2cab5062ffea314c23f8dfbab61a235,data/videos/MKhjYzoVogU_12_0_01_16_242_to_0_01_48_675.mp4,
video-04311,MKlWPIUjCm8_19_0_09_52_825_to_0_10_09_308.mp4,extracted,10524766,f83c22facb56a75f38f84864a968fa8148b17ce8342a7b453ab4eb71d34ac2cd,data/videos/MKlWPIUjCm8_19_0_09_52_825_to_0_10_09_308.mp4,
video-04312,MLNVcRdN-X4_9_0_01_27_120_to_0_01_47_340.mp4,extracted,11527198,ea573c343002f8f5a2dd9f3a2f3f0af482ca2d936a3ed19251c30171f60c0e6c,data/videos/MLNVcRdN-X4_9_0_01_27_120_to_0_01_47_340.mp4,
video-04313,MLVdD2STqxs_3_0_00_26_679_to_0_00_41_640.mp4,extracted,7422938,b97673e9d35f925e2a78c8feef8e03827b72de951deb557faae0691d322a9e8b,data/videos/MLVdD2STqxs_3_0_00_26_679_to_0_00_41_640.mp4,
video-04314,MLY4uXwsJlg_37_0_08_48_794_to_0_08_59_505.mp4,extracted,4897548,eac7b6b8a53863d19a658f01f010f1e428c8104ab070bba75c56f5a789037212,data/videos/MLY4uXwsJlg_37_0_08_48_794_to_0_08_59_505.mp4,
video-04315,MMKx4D19rpg_7_0_01_21_700_to_0_01_32_133.mp4,extracted,3032616,38c9640fd10b0b556bba31d77a50562a8eac03a08b0e89aee219f811481f879d,data/videos/MMKx4D19rpg_7_0_01_21_700_to_0_01_32_133.mp4,
video-04316,MMjQpQJJ-SU_3_0_01_58_885_to_0_02_59_779.mp4,extracted,16475358,0ae265c9111a982bf1e87af797bdc1a5cfa5107a6edac9dc0c6fb200a09e0a1a,data/videos/MMjQpQJJ-SU_3_0_01_58_885_to_0_02_59_779.mp4,
video-04317,MMkm4PQEt9I_10_0_01_35_328_to_0_01_50_377.mp4,extracted,5008469,874459af4bf534acf175380d47eb79da80d4cd1cef561571b688185678878e2a,data/videos/MMkm4PQEt9I_10_0_01_35_328_to_0_01_50_377.mp4,
video-04318,MMmqMIarlzY_34_0_03_53_800_to_0_04_04_944.mp4,extracted,4511904,7780db92c88b688da55ff97aa0fccd5b4d579cadba1591f1ca3969d4bed89bc1,data/videos/MMmqMIarlzY_34_0_03_53_800_to_0_04_04_944.mp4,
video-04319,MNqBsv9wEIo_2_0_00_50_583_to_0_01_58_218.mp4,extracted,25553734,a5474778cb16d3bb00c6e07bbd75f8f5099a151b3dfac522bf67aa2101963071,data/videos/MNqBsv9wEIo_2_0_00_50_583_to_0_01_58_218.mp4,
video-04320,MONg3Z5E9sY_56_0_11_41_267_to_0_11_55_281.mp4,extracted,5832883,81392638f24a096fa18ae2cb6760cb81504f45f671e2b63cb6cbca5dd0f0d536,data/videos/MONg3Z5E9sY_56_0_11_41_267_to_0_11_55_281.mp4,
video-04321,MONg3Z5E9sY_6_0_00_43_176_to_0_00_55_722.mp4,extracted,7506571,4e913253fb197e52430461411e21626c68b32104de247b2915f6f7032e3f54cc,data/videos/MONg3Z5E9sY_6_0_00_43_176_to_0_00_55_722.mp4,
video-04322,MPKlno1BGS0_33_0_06_27_933_to_0_06_47_566.mp4,extracted,9191992,c8bc2f85a45451f2f3c7b754c4227772b0f518769ab7c42bd9509a8fd0d4cee7,data/videos/MPKlno1BGS0_33_0_06_27_933_to_0_06_47_566.mp4,
video-04323,MPeS_7N5S6Y_20_0_02_16_052_to_0_02_26_396.mp4,extracted,3129920,b125a5ff884b8b2b7c4dba02aee56cd3bc7b51da910796938d12f532afecbae1,data/videos/MPeS_7N5S6Y_20_0_02_16_052_to_0_02_26_396.mp4,
video-04324,MQEAfs4YxGk_14_0_02_46_466_to_0_02_58_044.mp4,extracted,3838911,8ab6c8294145c0013ca0657f853798193b8c411a408330d3863e7616898c6285,data/videos/MQEAfs4YxGk_14_0_02_46_466_to_0_02_58_044.mp4,
video-04325,MQEAfs4YxGk_26_0_04_29_535_to_0_04_41_080.mp4,extracted,5035733,a5f52bd93343f4e4dca3ee3a8bf6e16408134ac32c7f76ccc263e6acbfcb8356,data/videos/MQEAfs4YxGk_26_0_04_29_535_to_0_04_41_080.mp4,
